   46   97     -77800.000
   47   97     -70790.000
   37   98     -54090.000
   38   98     -66380.000
   39   98     -72520.000
   40   98     -81283.000
   41   98     -83528.000
   42   98     -88113.000
   43   98     -86429.000
   44   98     -88225.000
   45   98     -83168.000
   46   98     -81301.000
   47   98     -73000.000
   48   98     -67900.000
   37   99     -50860.000
   38   99     -62150.000
   39   99     -70170.000
   40   99     -77790.000
   41   99     -82328.000
   42   99     -85967.000
   43   99     -87324.000
   44   99     -87617.000
   45   99     -85519.000
   46   99     -82193.000
   47   99     -76760.000
   48   99     -69890.000
   38  100     -60200.000
   39  100     -67290.000
   40  100     -76590.000
   41  100     -79929.000
   42  100     -86186.000
   43  100     -86017.000
   44  100     -89219.000
   45  100     -85590.000
   46  100     -85221.000
   47  100     -78170.000
   48  100     -74320.000
   49  100     -63870.000
   39  101     -64650.000
   40  101     -73380.000
   41  101     -78950.000
   42  101     -83513.000
   43  101     -86337.000
   44  101     -87950.000
   45  101     -87410.000
   46  101     -85430.000
   47  101     -81190.000
   48  101     -75660.000
   49  101     -68360.000
   39  102     -61450.000
   40  102     -71770.000
   41  102     -76350.000
   42  102     -83559.000
   43  102     -84569.000
   44  102     -89099.000
   45  102     -86821.000
   46  102     -87918.000
   47  102     -82080.000
   48  102     -79720.000
   49  102     -70580.000
   50  102     -65019.996
   40  103     -68290.000
   41  103     -75240.000
   42  103     -80760.000
   43  103     -84601.000
   44  103     -87260.000
   45  103     -88024.000
   46  103     -87471.000
   47  103     -84787.000
   48  103     -80650.000
   49  103     -74607.000
   50  103     -67050.000
   40  104     -66260.000
   41  104     -72260.000
   42  104     -80370.000
   43  104     -82490.000
   44  104     -88093.000
   45  104     -86952.000
   46  104     -89393.000
   47  104     -85114.000
   48  104     -83977.000
   49  104     -76080.000
   50  104     -71680.000
   51  104     -59380.000
   41  105     -70940.000
   42  105     -77360.000
   43  105     -82350.000
   44  105     -85932.000
   45  105     -87849.000
   46  105     -88416.000
   47  105     -87078.000
   48  105     -84339.000
   49  105     -79493.000
   50  105     -73240.000
   51  105     -63930.000
   41  106     -67290.000
   42  106     -76270.000
   43  106     -79790.000
   44  106     -86326.000
   45  106     -86365.000
   46  106     -89907.000
   47  106     -86941.000
   48  106     -87135.000
   49  106     -80617.000
   50  106     -77450.000
   51  106     -66520.000
   52  106     -58270.000
   42  107     -72910.000
   43  107     -79160.000
   44  107     -83710.000
   45  107     -86862.000
   46  107     -88374.000
   47  107     -88407.000
   48  107     -86990.000
   49  107     -83568.000
   50  107     -78470.000
   51  107     -70770.000
   52  107     -60640.000
   42  108     -71460.000
   43  108     -76280.000
   44  108     -83760.000
   45  108     -85080.000
   46  108     -89523.000
   47  108     -87605.000
   48  108     -89253.000
   49  108     -84112.000
   50  108     -82050.000
   51  108     -72510.000
   52  108     -65820.000
   53  108     -52750.000
   43  109     -74920.000
   44  109     -80720.000
   45  109     -85021.000
   46  109     -87605.000
   47  109     -88721.000
   48  109     -88507.000
   49  109     -86487.000
   50  109     -82633.000
   51  109     -76253.000
   52  109     -67620.000
   53  109     -57710.000
   43  110     -71640.000
   44  110     -80240.000
   45  110     -82940.000
   46  110     -88345.000
   47  110     -87459.000
   48  110     -90351.000
   49  110     -86410.000
   50  110     -85834.000
   51  110     -77530.000
   52  110     -72300.000
   53  110     -60520.000
   54  110     -51970.000
   44  111     -77030.000
   45  111     -82330.000
   46  111     -86030.000
   47  111     -88217.000
   48  111     -89254.000
   49  111     -88391.000
   50  111     -85943.000
   51  111     -80840.000
   52  111     -73470.000
   53  111     -65070.000
   54  111     -54510.000
   44  112     -76030.000
   45  112     -79730.000
   46  112     -86333.000
   47  112     -86624.000
   48  112     -90581.000
   49  112     -87995.000
   50  112     -88658.000
   51  112     -81603.000
   52  112     -77270.000
   53  112     -67100.000
   54  112     -60060.000
   45  113     -78740.000
   46  113     -83680.000
   47  113     -87040.000
   48  113     -89050.000
   49  113     -89368.000
   50  113     -88330.000
   51  113     -84424.000
   52  113     -78320.000
   53  113     -71120.000
   54  113     -62090.000
   55  113     -51810.000
   45  114     -75960.000
   46  114     -83460.000
   47  114     -84960.000
   48  114     -90021.000
   49  114     -88571.000
   50  114     -90560.000
   51  114     -84680.000
   52  114     -81760.000
   53  114     -72760.000
   54  114     -67180.000
   55  114     -54740.000
   46  115     -80590.000
   47  115     -84950.000
   48  115     -88091.000
   49  115     -89539.000
   50  115     -90034.000
   51  115     -87004.000
